case_id,earliness_avg,true_avg_100,true_avg_1000,adaption_rate_avg,adapt_per_ep,costs_avg,cost_per_ep,rewards_avg,reward_per_ep,true_per_ep,position_adaptation_per_ep,case_length_per_ep
2078.0,0.057391171952412015,0.38613861386138615,0.3946053946053946,1.0,1,64.29702970297029,78.0,-0.3069306930693069,-0.5,False,1.0,19.0
2079.0,0.05829586768514318,0.38613861386138615,0.3936063936063936,1.0,1,64.27722772277228,77.0,-0.3069306930693069,-0.5,False,2.0,19.0
2080.0,0.05731191835853351,0.38613861386138615,0.3926073926073926,1.0,1,64.3069306930693,79.0,-0.3069306930693069,-0.5,False,1.0,23.0
2081.0,0.05721369425040842,0.37623762376237624,0.3926073926073926,1.0,1,64.68316831683168,79.0,-0.3118811881188119,-0.5,False,1.0,72.0
2082.0,0.0568985275986081,0.37623762376237624,0.3926073926073926,1.0,1,64.6930693069307,79.0,-0.3118811881188119,-0.5,False,1.0,45.0
2083.0,0.057293547795608496,0.37623762376237624,0.3916083916083916,1.0,1,64.68316831683168,77.0,-0.3118811881188119,-0.5,False,5.0,37.0
2084.0,0.05712028046887582,0.37623762376237624,0.3916083916083916,1.0,1,64.68316831683168,78.0,-0.3118811881188119,-0.5,False,1.0,16.0
2085.0,0.05717490662114622,0.37623762376237624,0.3926073926073926,1.0,1,64.6930693069307,42.0,-0.3118811881188119,0.0,True,2.0,50.0
2086.0,0.057496765432414346,0.36633663366336633,0.3926073926073926,1.0,1,65.05940594059406,78.0,-0.31683168316831684,-0.5,False,1.0,17.0
2087.0,0.05954153512677508,0.36633663366336633,0.3926073926073926,1.0,1,65.00990099009901,74.0,-0.31683168316831684,-0.5,False,4.0,16.0
2088.0,0.060048777969285934,0.37623762376237624,0.3936063936063936,1.0,1,64.66336633663366,44.0,-0.3118811881188119,0.0,True,3.0,35.0
2089.0,0.05997532070305056,0.37623762376237624,0.3946053946053946,1.0,1,64.66336633663366,41.0,-0.3118811881188119,0.0,True,1.0,51.0
2090.0,0.05982338735114761,0.37623762376237624,0.3946053946053946,1.0,1,64.67326732673267,79.0,-0.3118811881188119,-0.5,False,1.0,23.0
2091.0,0.060266526294197924,0.38613861386138615,0.3956043956043956,1.0,1,64.32673267326733,44.0,-0.3069306930693069,0.0,True,3.0,34.0
2092.0,0.05970800890399735,0.38613861386138615,0.3966033966033966,1.0,1,64.3069306930693,44.0,-0.3069306930693069,0.0,True,2.0,26.0
2093.0,0.06021575198599785,0.38613861386138615,0.39760239760239763,1.0,1,64.33663366336634,44.0,-0.3069306930693069,0.0,True,2.0,26.0
2094.0,0.06048945201945008,0.39603960396039606,0.3986013986013986,1.0,1,63.97029702970297,42.0,-0.30198019801980197,0.0,True,2.0,43.0
2095.0,0.058942422316479774,0.40594059405940597,0.3996003996003996,1.0,1,63.62376237623762,41.0,-0.297029702970297,0.0,True,1.0,32.0
2096.0,0.05888111587623822,0.39603960396039606,0.3996003996003996,1.0,1,63.97029702970297,78.0,-0.30198019801980197,-0.5,False,1.0,19.0
2097.0,0.058521733295511906,0.39603960396039606,0.3986013986013986,1.0,1,63.98019801980198,78.0,-0.30198019801980197,-0.5,False,2.0,29.0
2098.0,0.058845872852324725,0.39603960396039606,0.39760239760239763,1.0,1,63.98019801980198,78.0,-0.30198019801980197,-0.5,False,2.0,21.0
2099.0,0.05883139772060102,0.39603960396039606,0.3986013986013986,1.0,1,63.98019801980198,41.0,-0.30198019801980197,0.0,True,1.0,38.0
2100.0,0.05892910485973599,0.39603960396039606,0.39760239760239763,1.0,1,63.98019801980198,78.0,-0.30198019801980197,-0.5,False,1.0,16.0
2101.0,0.059263066827361315,0.39603960396039606,0.39760239760239763,1.0,1,63.98019801980198,79.0,-0.30198019801980197,-0.5,False,1.0,21.0
2102.0,0.058468048054228935,0.38613861386138615,0.39760239760239763,1.0,1,64.29702970297029,78.0,-0.3069306930693069,-0.5,False,2.0,39.0
2103.0,0.058468048054228935,0.38613861386138615,0.39760239760239763,1.0,1,64.29702970297029,79.0,-0.3069306930693069,-0.5,False,2.0,72.0
2104.0,0.05611656290571408,0.38613861386138615,0.3966033966033966,1.0,1,64.34653465346534,78.0,-0.3069306930693069,-0.5,False,1.0,16.0
2105.0,0.05746669791921544,0.39603960396039606,0.3966033966033966,1.0,1,64.04950495049505,49.0,-0.30198019801980197,0.0,True,6.0,33.0
2106.0,0.057078871118102135,0.38613861386138615,0.3956043956043956,1.0,1,64.4059405940594,79.0,-0.3069306930693069,-0.5,False,1.0,31.0
2107.0,0.05717161009762007,0.39603960396039606,0.3966033966033966,1.0,1,64.02970297029702,41.0,-0.30198019801980197,0.0,True,1.0,38.0
2108.0,0.056969892132954336,0.40594059405940597,0.3966033966033966,1.0,1,63.663366336633665,41.0,-0.297029702970297,0.0,True,2.0,62.0
2109.0,0.05667692805393775,0.40594059405940597,0.3956043956043956,1.0,1,63.663366336633665,79.0,-0.297029702970297,-0.5,False,1.0,72.0
2110.0,0.05688319868100045,0.4158415841584158,0.3966033966033966,1.0,1,63.32673267326733,44.0,-0.29207920792079206,0.0,True,3.0,36.0
2111.0,0.05638894635721734,0.4158415841584158,0.3966033966033966,1.0,1,63.336633663366335,79.0,-0.29207920792079206,-0.5,False,1.0,27.0
2112.0,0.05688399586216784,0.4158415841584158,0.3966033966033966,1.0,1,63.366336633663366,44.0,-0.29207920792079206,0.0,True,2.0,24.0
2113.0,0.0573761503407736,0.4158415841584158,0.3956043956043956,1.0,1,63.35643564356435,77.0,-0.29207920792079206,-0.5,False,2.0,19.0
2114.0,0.0584007304107209,0.4158415841584158,0.3966033966033966,1.0,1,63.40594059405941,46.0,-0.29207920792079206,0.0,True,6.0,45.0
2115.0,0.05914290989182691,0.4158415841584158,0.3956043956043956,1.0,1,63.386138613861384,77.0,-0.29207920792079206,-0.5,False,2.0,19.0
2116.0,0.05956691062523359,0.40594059405940597,0.3956043956043956,1.0,1,63.75247524752475,78.0,-0.297029702970297,-0.5,False,2.0,27.0
2117.0,0.05953670421476204,0.40594059405940597,0.3956043956043956,1.0,1,63.742574257425744,40.0,-0.297029702970297,0.0,True,1.0,59.0
2118.0,0.05955912155083526,0.39603960396039606,0.3956043956043956,1.0,1,64.11881188118812,79.0,-0.30198019801980197,-0.5,False,1.0,25.0
2119.0,0.05987972503975558,0.39603960396039606,0.3946053946053946,1.0,1,64.10891089108911,78.0,-0.30198019801980197,-0.5,False,2.0,25.0
2120.0,0.05956815542125528,0.39603960396039606,0.3946053946053946,1.0,1,64.11881188118812,79.0,-0.30198019801980197,-0.5,False,2.0,44.0
2121.0,0.05870622637928381,0.38613861386138615,0.3946053946053946,1.0,1,64.45544554455445,79.0,-0.3069306930693069,-0.5,False,1.0,61.0
2122.0,0.05870622637928381,0.38613861386138615,0.3956043956043956,1.0,1,64.45544554455445,43.0,-0.3069306930693069,0.0,True,3.0,39.0
2123.0,0.058916682207475334,0.37623762376237624,0.3946053946053946,1.0,1,64.83168316831683,79.0,-0.3118811881188119,-0.5,False,1.0,23.0
2124.0,0.05792658319757435,0.37623762376237624,0.3946053946053946,1.0,1,64.85148514851485,77.0,-0.3118811881188119,-0.5,False,2.0,20.0
2125.0,0.05848913945319991,0.37623762376237624,0.3946053946053946,1.0,1,64.84158415841584,77.0,-0.3118811881188119,-0.5,False,2.0,16.0
2126.0,0.05826549071469969,0.38613861386138615,0.3946053946053946,1.0,1,64.45544554455445,40.0,-0.3069306930693069,0.0,True,1.0,63.0
2127.0,0.0579755968604494,0.39603960396039606,0.3956043956043956,1.0,1,64.0990099009901,42.0,-0.30198019801980197,0.0,True,2.0,37.0
2128.0,0.05906517950292418,0.40594059405940597,0.3956043956043956,1.0,1,63.78217821782178,47.0,-0.297029702970297,0.0,True,3.0,22.0
2129.0,0.05866638962393629,0.40594059405940597,0.3956043956043956,1.0,1,63.79207920792079,79.0,-0.297029702970297,-0.5,False,1.0,45.0
2130.0,0.05855131758404465,0.4158415841584158,0.3956043956043956,1.0,1,63.40594059405941,40.0,-0.29207920792079206,0.0,True,1.0,59.0
2131.0,0.058634966501931826,0.4158415841584158,0.3956043956043956,1.0,1,63.40594059405941,41.0,-0.29207920792079206,0.0,True,1.0,31.0
2132.0,0.058609676616621455,0.4158415841584158,0.3956043956043956,1.0,1,63.40594059405941,41.0,-0.29207920792079206,0.0,True,2.0,58.0
2133.0,0.05859701550396288,0.40594059405940597,0.3956043956043956,1.0,1,63.742574257425744,78.0,-0.297029702970297,-0.5,False,2.0,23.0
2134.0,0.05905866881215085,0.40594059405940597,0.3956043956043956,1.0,1,63.73267326732673,78.0,-0.297029702970297,-0.5,False,1.0,16.0
2135.0,0.05931956446693372,0.40594059405940597,0.3966033966033966,1.0,1,63.742574257425744,44.0,-0.297029702970297,0.0,True,4.0,46.0
2136.0,0.059059346137408465,0.40594059405940597,0.3966033966033966,1.0,1,63.73267326732673,41.0,-0.297029702970297,0.0,True,1.0,40.0
2137.0,0.05765230888195878,0.39603960396039606,0.3966033966033966,1.0,1,64.03960396039604,79.0,-0.30198019801980197,-0.5,False,1.0,33.0
2138.0,0.0573812103435335,0.38613861386138615,0.3956043956043956,1.0,1,64.39603960396039,79.0,-0.3069306930693069,-0.5,False,1.0,21.0
2139.0,0.057191441366635815,0.39603960396039606,0.3966033966033966,1.0,1,64.01980198019803,41.0,-0.30198019801980197,0.0,True,1.0,48.0
2140.0,0.0588302259347478,0.38613861386138615,0.3956043956043956,1.0,1,64.35643564356435,75.0,-0.3069306930693069,-0.5,False,4.0,20.0
2141.0,0.058699747770652316,0.37623762376237624,0.3956043956043956,1.0,1,64.72277227722772,79.0,-0.3118811881188119,-0.5,False,2.0,60.0
2142.0,0.0586783170561523,0.37623762376237624,0.3956043956043956,1.0,1,64.72277227722772,79.0,-0.3118811881188119,-0.5,False,1.0,22.0
2143.0,0.05837093337660788,0.37623762376237624,0.3966033966033966,1.0,1,64.70297029702971,41.0,-0.3118811881188119,0.0,True,1.0,36.0
2144.0,0.05819412998198271,0.37623762376237624,0.3966033966033966,1.0,1,64.70297029702971,79.0,-0.3118811881188119,-0.5,False,1.0,56.0
2145.0,0.0571922440791067,0.38613861386138615,0.39760239760239763,1.0,1,64.34653465346534,41.0,-0.3069306930693069,0.0,True,1.0,42.0
2146.0,0.05713670967951289,0.38613861386138615,0.3986013986013986,1.0,1,64.34653465346534,41.0,-0.3069306930693069,0.0,True,1.0,39.0
2147.0,0.05682847130850597,0.38613861386138615,0.3986013986013986,1.0,1,64.35643564356435,79.0,-0.3069306930693069,-0.5,False,1.0,53.0
2148.0,0.056963178656791826,0.39603960396039606,0.3996003996003996,1.0,1,64.0,43.0,-0.30198019801980197,0.0,True,3.0,49.0
2149.0,0.057084514319769894,0.38613861386138615,0.3996003996003996,1.0,1,64.37623762376238,79.0,-0.3069306930693069,-0.5,False,3.0,72.0
2150.0,0.057057011569494866,0.37623762376237624,0.3996003996003996,1.0,1,64.75247524752476,79.0,-0.3118811881188119,-0.5,False,1.0,40.0
2151.0,0.05734579044738266,0.37623762376237624,0.3996003996003996,1.0,1,64.74257425742574,78.0,-0.3118811881188119,-0.5,False,1.0,16.0
2152.0,0.05734579044738265,0.38613861386138615,0.3996003996003996,1.0,1,64.37623762376238,42.0,-0.3069306930693069,0.0,True,2.0,46.0
2153.0,0.05750034248795256,0.38613861386138615,0.3996003996003996,1.0,1,64.37623762376238,79.0,-0.3069306930693069,-0.5,False,2.0,50.0
2154.0,0.05771204128941165,0.38613861386138615,0.3986013986013986,1.0,1,64.36633663366337,78.0,-0.3069306930693069,-0.5,False,1.0,19.0
2155.0,0.05992224416087847,0.38613861386138615,0.3986013986013986,1.0,1,64.32673267326733,74.0,-0.3069306930693069,-0.5,False,8.0,29.0
2156.0,0.06018703808213106,0.38613861386138615,0.39760239760239763,1.0,1,64.31683168316832,78.0,-0.3069306930693069,-0.5,False,1.0,20.0
2157.0,0.06066718643141415,0.37623762376237624,0.39760239760239763,1.0,1,64.67326732673267,78.0,-0.3118811881188119,-0.5,False,2.0,23.0
2158.0,0.06036941229309806,0.36633663366336633,0.39760239760239763,1.0,1,65.03960396039604,79.0,-0.31683168316831684,-0.5,False,1.0,57.0
2159.0,0.06169698865975728,0.36633663366336633,0.3966033966033966,1.0,1,65.00990099009901,76.0,-0.31683168316831684,-0.5,False,3.0,19.0
2160.0,0.06182850086221092,0.36633663366336633,0.39760239760239763,1.0,1,65.01980198019803,41.0,-0.31683168316831684,0.0,True,1.0,34.0
2161.0,0.06403854329502563,0.36633663366336633,0.39760239760239763,1.0,1,64.97029702970298,73.0,-0.31683168316831684,-0.5,False,4.0,14.0
2162.0,0.0646307077746315,0.36633663366336633,0.39760239760239763,1.0,1,64.95049504950495,77.0,-0.31683168316831684,-0.5,False,4.0,38.0
2163.0,0.06600584528838288,0.37623762376237624,0.3986013986013986,1.0,1,64.64356435643565,48.0,-0.3118811881188119,0.0,True,6.0,36.0
2164.0,0.0660372770029829,0.37623762376237624,0.3986013986013986,1.0,1,64.64356435643565,41.0,-0.3118811881188119,0.0,True,2.0,63.0
2165.0,0.06543687371322601,0.37623762376237624,0.3996003996003996,1.0,1,64.61386138613861,41.0,-0.3118811881188119,0.0,True,1.0,38.0
2166.0,0.06552069161882608,0.37623762376237624,0.3986013986013986,1.0,1,64.61386138613861,79.0,-0.3118811881188119,-0.5,False,1.0,27.0
2167.0,0.06496914189863667,0.38613861386138615,0.3996003996003996,1.0,1,64.24752475247524,41.0,-0.3069306930693069,0.0,True,1.0,32.0
2168.0,0.06507353635584043,0.39603960396039606,0.4005994005994006,1.0,1,63.87128712871287,41.0,-0.30198019801980197,0.0,True,1.0,34.0
2169.0,0.0651986014939332,0.39603960396039606,0.4005994005994006,1.0,1,63.86138613861386,78.0,-0.30198019801980197,-0.5,False,1.0,19.0
2170.0,0.06525919506859053,0.38613861386138615,0.3996003996003996,1.0,1,64.21782178217822,78.0,-0.3069306930693069,-0.5,False,1.0,19.0
2171.0,0.06521980120878014,0.38613861386138615,0.3996003996003996,1.0,1,64.21782178217822,79.0,-0.3069306930693069,-0.5,False,1.0,29.0
2172.0,0.06526211313228018,0.38613861386138615,0.3996003996003996,1.0,1,64.21782178217822,78.0,-0.3069306930693069,-0.5,False,1.0,18.0
2173.0,0.06531758086392729,0.38613861386138615,0.4005994005994006,1.0,1,64.21782178217822,41.0,-0.3069306930693069,0.0,True,1.0,34.0
2174.0,0.06550657113092855,0.38613861386138615,0.4005994005994006,1.0,1,64.21782178217822,79.0,-0.3069306930693069,-0.5,False,1.0,23.0
2175.0,0.0632204341980502,0.39603960396039606,0.4015984015984016,1.0,1,63.89108910891089,41.0,-0.30198019801980197,0.0,True,2.0,62.0
2176.0,0.06276063589623859,0.39603960396039606,0.4015984015984016,1.0,1,63.9009900990099,78.0,-0.30198019801980197,-0.5,False,2.0,34.0
2177.0,0.06345744927505545,0.40594059405940597,0.4015984015984016,1.0,1,63.554455445544555,44.0,-0.297029702970297,0.0,True,3.0,34.0
2178.0,0.06351922015802612,0.39603960396039606,0.4005994005994006,1.0,1,63.92079207920792,79.0,-0.30198019801980197,-0.5,False,1.0,22.0
2179.0,0.06331750219336038,0.39603960396039606,0.3996003996003996,1.0,1,63.93069306930693,79.0,-0.30198019801980197,-0.5,False,1.0,31.0
2180.0,0.06255032021200434,0.39603960396039606,0.3986013986013986,1.0,1,63.95049504950495,79.0,-0.30198019801980197,-0.5,False,2.0,72.0
2181.0,0.062402727813012884,0.39603960396039606,0.39760239760239763,1.0,1,63.95049504950495,79.0,-0.30198019801980197,-0.5,False,1.0,35.0
2182.0,0.06355664755281294,0.39603960396039606,0.39760239760239763,1.0,1,63.93069306930693,77.0,-0.30198019801980197,-0.5,False,3.0,23.0
2183.0,0.06355186446580859,0.39603960396039606,0.39760239760239763,1.0,1,63.93069306930693,79.0,-0.30198019801980197,-0.5,False,1.0,46.0
2184.0,0.06274908148480778,0.40594059405940597,0.3986013986013986,1.0,1,63.584158415841586,42.0,-0.297029702970297,0.0,True,2.0,37.0
2185.0,0.06232828940559986,0.4158415841584158,0.3996003996003996,1.0,1,63.21782178217822,41.0,-0.29207920792079206,0.0,True,1.0,50.0
2186.0,0.06279320546242292,0.40594059405940597,0.3996003996003996,1.0,1,63.57425742574257,78.0,-0.297029702970297,-0.5,False,2.0,23.0
2187.0,0.06270584378507872,0.40594059405940597,0.3996003996003996,1.0,1,63.57425742574257,78.0,-0.297029702970297,-0.5,False,2.0,40.0
2188.0,0.06043686688738896,0.4158415841584158,0.4005994005994006,1.0,1,63.24752475247525,41.0,-0.29207920792079206,0.0,True,1.0,48.0
2189.0,0.05981323309543834,0.40594059405940597,0.3996003996003996,1.0,1,63.59405940594059,79.0,-0.297029702970297,-0.5,False,1.0,44.0
2190.0,0.05978140734777196,0.40594059405940597,0.3996003996003996,1.0,1,63.584158415841586,40.0,-0.297029702970297,0.0,True,1.0,61.0
2191.0,0.060293880955381164,0.40594059405940597,0.3996003996003996,1.0,1,63.57425742574257,78.0,-0.297029702970297,-0.5,False,2.0,21.0
2192.0,0.05968785850893937,0.39603960396039606,0.3986013986013986,1.0,1,63.92079207920792,79.0,-0.30198019801980197,-0.5,False,1.0,37.0
2193.0,0.05958630989253926,0.38613861386138615,0.3986013986013986,1.0,1,64.25742574257426,78.0,-0.3069306930693069,-0.5,False,2.0,30.0
2194.0,0.0598489356246085,0.37623762376237624,0.3986013986013986,1.0,1,64.58415841584159,77.0,-0.3118811881188119,-0.5,False,3.0,29.0
2195.0,0.060985358344149775,0.36633663366336633,0.39760239760239763,1.0,1,64.92079207920793,76.0,-0.31683168316831684,-0.5,False,5.0,31.0
2196.0,0.06118369548555623,0.36633663366336633,0.3986013986013986,1.0,1,64.93069306930693,42.0,-0.31683168316831684,0.0,True,2.0,39.0
2197.0,0.06091646228450333,0.36633663366336633,0.3986013986013986,1.0,1,64.94059405940594,79.0,-0.31683168316831684,-0.5,False,1.0,39.0
2198.0,0.060705111100123804,0.37623762376237624,0.3986013986013986,1.0,1,64.58415841584159,42.0,-0.3118811881188119,0.0,True,2.0,42.0
2199.0,0.060233635381123335,0.37623762376237624,0.3986013986013986,1.0,1,64.5940594059406,79.0,-0.3118811881188119,-0.5,False,1.0,21.0
2200.0,0.06035389032159713,0.37623762376237624,0.3996003996003996,1.0,1,64.60396039603961,42.0,-0.3118811881188119,0.0,True,1.0,26.0
2201.0,0.060065111443709344,0.38613861386138615,0.4005994005994006,1.0,1,64.23762376237623,41.0,-0.3069306930693069,0.0,True,1.0,30.0
2202.0,0.06014369073020941,0.38613861386138615,0.3996003996003996,1.0,1,64.22772277227723,78.0,-0.3069306930693069,-0.5,False,1.0,18.0
2203.0,0.060066425478600645,0.38613861386138615,0.3986013986013986,1.0,1,64.23762376237623,79.0,-0.3069306930693069,-0.5,False,1.0,23.0
2204.0,0.06037380915814507,0.38613861386138615,0.3986013986013986,1.0,1,64.22772277227723,78.0,-0.3069306930693069,-0.5,False,1.0,17.0
2205.0,0.05989848988708753,0.38613861386138615,0.39760239760239763,1.0,1,64.23762376237623,79.0,-0.3069306930693069,-0.5,False,1.0,69.0
2206.0,0.05871712175027385,0.37623762376237624,0.39760239760239763,1.0,1,64.52475247524752,78.0,-0.3118811881188119,-0.5,False,1.0,16.0
2207.0,0.05867276247563671,0.37623762376237624,0.3966033966033966,1.0,1,64.52475247524752,79.0,-0.3118811881188119,-0.5,False,1.0,36.0
2208.0,0.0587789134416105,0.36633663366336633,0.3966033966033966,1.0,1,64.9009900990099,79.0,-0.31683168316831684,-0.5,False,2.0,54.0
2209.0,0.059601948598724225,0.3564356435643564,0.3966033966033966,1.0,1,65.25742574257426,77.0,-0.3217821782178218,-0.5,False,3.0,26.0
2210.0,0.059783821624736506,0.3564356435643564,0.3956043956043956,1.0,1,65.25742574257426,79.0,-0.3217821782178218,-0.5,False,1.0,31.0
2211.0,0.059430214835486155,0.3465346534653465,0.3956043956043956,1.0,1,65.60396039603961,79.0,-0.32673267326732675,-0.5,False,1.0,21.0
2212.0,0.05941711828773614,0.3564356435643564,0.3956043956043956,1.0,1,65.22772277227723,41.0,-0.3217821782178218,0.0,True,1.0,28.0
2213.0,0.05876883917411049,0.3564356435643564,0.3966033966033966,1.0,1,65.18811881188118,40.0,-0.3217821782178218,0.0,True,1.0,56.0
2214.0,0.05820960481678516,0.3564356435643564,0.3966033966033966,1.0,1,65.20792079207921,79.0,-0.3217821782178218,-0.5,False,2.0,41.0
2215.0,0.05731995063397558,0.3465346534653465,0.3956043956043956,1.0,1,65.53465346534654,79.0,-0.32673267326732675,-0.5,False,1.0,23.0
2216.0,0.05654533547686954,0.3465346534653465,0.3946053946053946,1.0,1,65.55445544554455,79.0,-0.32673267326732675,-0.5,False,1.0,37.0
2217.0,0.057162063816370165,0.3564356435643564,0.3946053946053946,1.0,1,65.24752475247524,47.0,-0.3217821782178218,0.0,True,3.0,22.0
2218.0,0.057613062306049644,0.3465346534653465,0.3946053946053946,1.0,1,65.62376237623762,78.0,-0.32673267326732675,-0.5,False,1.0,16.0
2219.0,0.058454646464465486,0.3564356435643564,0.3946053946053946,1.0,1,65.29702970297029,46.0,-0.3217821782178218,0.0,True,5.0,40.0
2220.0,0.057800081007919835,0.3564356435643564,0.3936063936063936,1.0,1,65.3069306930693,79.0,-0.3217821782178218,-0.5,False,1.0,72.0
2221.0,0.057617630330419646,0.36633663366336633,0.3946053946053946,1.0,1,64.93069306930693,41.0,-0.31683168316831684,0.0,True,1.0,37.0
2222.0,0.05799537302272167,0.36633663366336633,0.3946053946053946,1.0,1,64.92079207920793,78.0,-0.31683168316831684,-0.5,False,3.0,55.0
2223.0,0.05970900592447339,0.3564356435643564,0.3936063936063936,1.0,1,65.22772277227723,74.0,-0.3217821782178218,-0.5,False,4.0,16.0
2224.0,0.05978627117608217,0.3564356435643564,0.3926073926073926,1.0,1,65.21782178217822,78.0,-0.3217821782178218,-0.5,False,2.0,39.0
2225.0,0.05920871342030659,0.36633663366336633,0.3926073926073926,1.0,1,64.87128712871286,42.0,-0.31683168316831684,0.0,True,1.0,24.0
2226.0,0.05852114466343091,0.37623762376237624,0.3936063936063936,1.0,1,64.52475247524752,42.0,-0.3118811881188119,0.0,True,2.0,36.0
2227.0,0.05929220391221293,0.37623762376237624,0.3946053946053946,1.0,1,64.56435643564356,44.0,-0.3118811881188119,0.0,True,3.0,32.0
2228.0,0.05946422883671311,0.36633663366336633,0.3936063936063936,1.0,1,64.92079207920793,78.0,-0.31683168316831684,-0.5,False,1.0,14.0
2229.0,0.0584052994143591,0.36633663366336633,0.3946053946053946,1.0,1,64.86138613861387,41.0,-0.31683168316831684,0.0,True,1.0,34.0
2230.0,0.058635322416659336,0.36633663366336633,0.3946053946053946,1.0,1,64.86138613861387,79.0,-0.31683168316831684,-0.5,False,2.0,44.0
2231.0,0.05920091569915143,0.3564356435643564,0.3946053946053946,1.0,1,65.23762376237623,78.0,-0.3217821782178218,-0.5,False,2.0,27.0
2232.0,0.059164414353164295,0.3564356435643564,0.3956043956043956,1.0,1,65.23762376237623,41.0,-0.3217821782178218,0.0,True,1.0,35.0
2233.0,0.059058738760974526,0.3564356435643564,0.3956043956043956,1.0,1,65.23762376237623,41.0,-0.3217821782178218,0.0,True,1.0,42.0
2234.0,0.058472810602941336,0.3564356435643564,0.3956043956043956,1.0,1,65.24752475247524,79.0,-0.3217821782178218,-0.5,False,1.0,36.0
2235.0,0.058727615495195264,0.36633663366336633,0.3956043956043956,1.0,1,64.91089108910892,44.0,-0.31683168316831684,0.0,True,3.0,34.0
2236.0,0.058247467145912175,0.3564356435643564,0.3946053946053946,1.0,1,65.25742574257426,79.0,-0.3217821782178218,-0.5,False,1.0,26.0
2237.0,0.06008436136164954,0.3564356435643564,0.3956043956043956,1.0,1,65.34653465346534,50.0,-0.3217821782178218,0.0,True,8.0,38.0
2238.0,0.06287839076458983,0.3564356435643564,0.3946053946053946,1.0,1,65.2871287128713,73.0,-0.3217821782178218,-0.5,False,5.0,16.0
2239.0,0.06291903522312436,0.36633663366336633,0.3956043956043956,1.0,1,64.92079207920793,42.0,-0.31683168316831684,0.0,True,3.0,58.0
2240.0,0.06292342395987037,0.36633663366336633,0.3966033966033966,1.0,1,64.92079207920793,41.0,-0.31683168316831684,0.0,True,1.0,47.0
2241.0,0.06181684271351044,0.37623762376237624,0.39760239760239763,1.0,1,64.61386138613861,44.0,-0.3118811881188119,0.0,True,3.0,34.0
2242.0,0.061761837212960385,0.37623762376237624,0.3966033966033966,1.0,1,64.61386138613861,79.0,-0.3118811881188119,-0.5,False,1.0,36.0
2243.0,0.061861847213960486,0.38613861386138615,0.3966033966033966,1.0,1,64.24752475247524,42.0,-0.3069306930693069,0.0,True,2.0,36.0
2244.0,0.06351201223046213,0.38613861386138615,0.39760239760239763,1.0,1,64.33663366336634,50.0,-0.3069306930693069,0.0,True,7.0,36.0
2245.0,0.0640596715260084,0.39603960396039606,0.3986013986013986,1.0,1,63.98019801980198,43.0,-0.30198019801980197,0.0,True,3.0,41.0
2246.0,0.06405418925020608,0.39603960396039606,0.3996003996003996,1.0,1,63.98019801980198,41.0,-0.30198019801980197,0.0,True,1.0,43.0
2247.0,0.06751318899633454,0.38613861386138615,0.3996003996003996,1.0,1,64.2871287128713,72.0,-0.3069306930693069,-0.5,False,6.0,16.0
2248.0,0.06750639586419113,0.39603960396039606,0.3996003996003996,1.0,1,63.9009900990099,40.0,-0.30198019801980197,0.0,True,1.0,55.0
2249.0,0.06717524029965509,0.38613861386138615,0.3986013986013986,1.0,1,64.25742574257426,79.0,-0.3069306930693069,-0.5,False,2.0,72.0
2250.0,0.06694951017947326,0.39603960396039606,0.3986013986013986,1.0,1,63.87128712871287,40.0,-0.30198019801980197,0.0,True,1.0,53.0
2251.0,0.06760207543599892,0.40594059405940597,0.3996003996003996,1.0,1,63.524752475247524,44.0,-0.297029702970297,0.0,True,2.0,22.0
2252.0,0.06854657778097026,0.40594059405940597,0.3996003996003996,1.0,1,63.504950495049506,76.0,-0.297029702970297,-0.5,False,3.0,19.0
2253.0,0.06856614495507897,0.39603960396039606,0.3986013986013986,1.0,1,63.87128712871287,79.0,-0.30198019801980197,-0.5,False,1.0,22.0
2254.0,0.06909832317290074,0.40594059405940597,0.3986013986013986,1.0,1,63.524752475247524,44.0,-0.297029702970297,0.0,True,3.0,32.0
2255.0,0.06919603031203571,0.40594059405940597,0.39760239760239763,1.0,1,63.524752475247524,78.0,-0.297029702970297,-0.5,False,2.0,32.0
2256.0,0.06664474070031592,0.40594059405940597,0.39760239760239763,1.0,1,63.57425742574257,79.0,-0.297029702970297,-0.5,False,1.0,55.0
2257.0,0.06636035055917415,0.4158415841584158,0.39760239760239763,1.0,1,63.20792079207921,41.0,-0.29207920792079206,0.0,True,1.0,47.0
2258.0,0.06597087061739115,0.4158415841584158,0.39760239760239763,1.0,1,63.21782178217822,79.0,-0.29207920792079206,-0.5,False,1.0,21.0
2259.0,0.06601719103890698,0.42574257425742573,0.3986013986013986,1.0,1,62.84158415841584,41.0,-0.2871287128712871,0.0,True,1.0,45.0
2260.0,0.06482749908063468,0.42574257425742573,0.3986013986013986,1.0,1,62.87128712871287,79.0,-0.2871287128712871,-0.5,False,2.0,53.0
2261.0,0.06493233309344774,0.4158415841584158,0.39760239760239763,1.0,1,63.24752475247525,79.0,-0.29207920792079206,-0.5,False,1.0,25.0
2262.0,0.06248428609094529,0.42574257425742573,0.3986013986013986,1.0,1,62.93069306930693,41.0,-0.2871287128712871,0.0,True,2.0,52.0
2263.0,0.06177210961013933,0.43564356435643564,0.3986013986013986,1.0,1,62.57425742574257,41.0,-0.28217821782178215,0.0,True,2.0,60.0
